CONSTANT KURT M 001944|HD9483.A2 C65 1991|4|173792|LC|1|1900-01-01|c1991.|MARC|NEVER|2000-11-05|NORMAL|eng|1994-05-05|B-ALF|13864654|23690821|1991|HD|ABU4661BB|1991-07-12|OUTLOOK FOR FERTILIZER DEMAND SUPPLY AND TRADE 001988 000089 001993 000094|4|a|009483 .A2  C65  1991|NEVER|H
GALKIN I S IVAN STEPANOVICH|PH803 .G284 1986|3|350475|LC|1|1900-01-01|1986|MARC|NEVER|2000-11-05|NORMAL|fiu|1994-05-05|B-ALF|380432|30087974|1986|PH|ADF4197BB|1993-02-03|MARI? ?YLMYN ISTORICHESKI? GRAMMATIKYZHE MORFOLOGI? DA SINTAKSIS TUNEMME KNIGA|1|a|000803 .G284  1986|NEVER|P
BEINER G 001945|PR2981 .B37 1993|2|440351|LC|1|1900-01-01|c1993.|MARC|NEVER|2000-11-05|NORMAL|eng|1994-05-07|B-WELLS|476585|26356003|1993|PR|ADY0954BB|1993-11-10|SHAKESPEARES AGONISTIC COMEDY POETICS ANALYSIS CRITICISM|1|a|002981 .B37  1993|NEVER|P
CH?NG YANG MO 001934|NK4168.6.A1 C4816 1987|2|138410|LC|1|1900-01-01|Sh?wa 62 [1987]|MARC|NEVER|2000-11-05|NORMAL|jpn|1994-08-17|B-WELLS|146272|31042763|1987|NK|ABL5639BB|1991-04-03|RICH? NO HAKUJI|0|a|004168.6 .A1  C4816  1987|NEVER|N
INDZHOV NIKOLA|E27.5 .I53 1992|2|408659|LC|1|1900-01-01|1992|MARC|NEVER|2000-11-05|NORMAL|bul|1994-09-01|B-WELLS|442112|28619174|1992|E|ADS2374BB|1993-07-23|PEE SREDNOSHT PRIZORI PLACHE KNIGA ZA AMERIKA|1|a|000027.5 .I53  1992|NEVER|E
null|PG7007 .S583 1990|2|201767|LC|1|1900-01-01|1990|MARC|NEVER|2000-11-05|NORMAL|pol|1994-09-09|B-WELLS|219253|25710009|1990|PG|ACA3165BB|1991-10-24|SLOWNIK LITERATURY STAROPOLSKIEJ ?REDNIOWIECZE RENESANS BAROK|3|a|007007 .S583  1990|NEVER|P
SIENER FRIEDRICH|HF5681.C28 S54 1991|3|332090|LC|1|1900-01-01|1991|MARC|NEVER|2000-11-05|NORMAL|ger|1994-09-22|B-ALF|360871|26810397|1991|HF|ADB7809BB|1992-11-30|CASH FLOW ALS INSTRUMENTE DER BILANZANALYSE PRAKTISCHE BEDEUTUNG FUR DIE BEURTEILUNG VON EINZEL UND KONZERNABSCHLUSS|1|a|005681 .C28  S54  1991|NEVER|H
SHTERN BORIS|PG3487.T48 R9 1991|2|403145|LC|1|1900-01-01|1991|MARC|NEVER|2000-11-05|NORMAL|rus|1995-05-03|B-ALF|436214|25884568|1991|PG|ADR2742BB|1993-07-06|RYBA LI?UBVI FANTASTICHESKAI?A POVEST RASSKAZY|1|a|003487 .T48  R9  1991|NEVER|P
null|LB1029.C6 P28 1989|3|188205|LC|1|1900-01-01|1989|MARC|NEVER|2000-11-05|NORMAL|eng|1995-05-05|B-ALF|11644391|19885881|1989|LB|ABX3580BB|1991-09-05|PARTNERSHIP FOR LEARNING STUDENT RETENTION AND EMPLOYMENT PREPARATION IN THE HIGH SCHOOL ACADEMIES|1|a|001029 .C6  P28  1989|NEVER|L
LOY ROSETTA 001931|PQ4872.O98 P6 1976|2|258100|LC|1|1900-01-01|c1976.|MARC|NEVER|2000-11-05|NORMAL|ita|1995-05-05|B-WELLS|280725|2391645|1976|PQ|ACL9218BB|1992-04-15|PORTA DELLACQUA|3|a|004872 .O98  P6  1976|NEVER|P
null|HD2951 .A677 no.16-20 1994|9|254214|LC|1|1900-01-01|1990-|SERI|NEVER|2000-11-05|PERIOD|fre|1995-07-18|B-ALF|276589|25260252|1990|HD|ACL2464BB|1992-04-07|ANAMNESES|0|a|002951 .A677  NO.000016-000020 001994|NEVER|H
INTERNATIONAL ECHINODERM CONFERENCE|QL381 .I57 1984|3|378095|LC|1|1900-01-01|1985|MARC|NEVER|2000-11-05|NORMAL|eng|1997-05-12|B-ALF|14899119|13909721|1985|QL|ADL6072BB|1993-04-17|ECHINODERMATA PROCEEDINGS OF THE FIFTH INTERNATIONAL ECHINODERM CONFERENCE GALWAY 000024 000029 SEPTEMBER 001984|1|a|000381 .I57  1984|NEVER|Q
null|HV7016 .S28 v.12|3|454043|LC|1|1900-01-01|c1991.|MARC|NEVER|2000-11-05|NORMAL|eng|1997-12-07|B-ALF|491229|24847509|1991|HV|AEA7333BB|1994-01-06|YOUTH CRIME AND JUSTICE|2|a|007016 .S28  V.000012|NEVER|H
null|SD390.G73 W4 1991|3|362815|LC|1|1900-01-01|c1991.|MARC|NEVER|2000-11-05|NORMAL|eng|1998-04-07|B-ALF|393600|24915480|1991|SD|ADH7815BB|1993-03-09|MODELS TO ASSESS THE RESPONSE OF VEGETATION TO GLOBAL CHANGE|3|a|000390 .G73  W4  1991|NEVER|S
SAGEL JIM|PQ7079.2.S23 S26 1990|2|280514|LC|1|1900-01-01|1990|MARC|NEVER|2000-11-05|NORMAL|spa|1999-04-14|B-WELLS|304844|22298961|1990|PQ|ACR0934BB|1992-06-12|SANTO QUESO THE HOLY CHEESE|2|a|007079.2 .S23  S26  1990|NEVER|P
DAVEY FRANK 001940|PR9192.5 .D38 1993|2|404356|LC|1|1900-01-01|1993|MARC|NEVER|2000-11-05|NORMAL|eng|1999-05-07|B-WELLS|437496|27224776|1993|PR|ADR4944BB|1993-07-09|POST NATIONAL ARGUMENTS THE POLITICS OF THE ANGLOPHONE CANADIAN NOVEL SINCE 001967|3|a|009192.5 .D38  1993|NEVER|P
KONNO NOBUO 001927|LA1319.T63 K66 1988|3|311420|LC|1|1900-01-01|1988|MARC|NEVER|2000-11-05|NORMAL|jpn|1999-11-20|B-ALF|7585136|21829368|1988|LA|ACX4087BB|1992-09-21|EDO KOSODATE JIJ?|3|a|001319 .T63  K66  1988|NEVER|L
HOSHI TAKEO|HB1 .N265 no.4421|3|433536|LC|1|1900-01-01|[1993]|MARC|NEVER|2000-11-05|NORMAL|eng|2000-01-06|B-ALF|469164|28911098|1993|HB|ADW7339BB|1993-10-18|CHOICE BETWEEN PUBLIC AND PRIVATE DEBT AN ANALYSIS OF POST DEREGULATION CORPORATE FINANCING IN JAPAN|3|a|000001 .N265  NO.004421|NEVER|H
BERLI?AND M E|TD883.1 .B468 c 1991|3|180029|LC|1|1900-01-01|c1991.|MARC|NEVER|2000-11-05|NORMAL|eng|2000-04-22|B-ALF|13865845|22451822|1991|TD|ABV6648BB|1991-08-01|PREDICTION AND REGULATION OF AIR POLLUTION|9|a|000883.1 .B468  C 1991|NEVER|T
null|HN18 .A75 1994|4|439630|LC|1|1900-01-01|c1994.|MARC|NEVER|2000-11-05|NORMAL|eng|2002-02-22|B-ALF|475793|28926668|1994|HN|ADX9791BB|1993-11-09|ARISE YE MIGHTY PEOPLE GENDER CLASS AND RACE IN POPULAR STRUGGLES|1|a|000018 .A75  1994|NEVER|H
null|QP801.S6 J63 v.58 1996|80|108894|LC|1|1900-01-01|?1990-|SERI|NEVER|2000-11-05|_CICSP|eng|2003-10-22|B-ALF|13236064|22512922|1990|QP|ABD9740BB|1991-01-18|JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY|0|a|000801 .S6  J63  V.000058 001996|NEVER|Q
THOMAS AQUINAS SAINT 001225 001274|BX1749 .T41 v.3|26|433610|LC|1|1900-01-01|1912-42.|MARC|NEVER|2000-11-05|NORMAL|lat|2004-05-21|B-ALF|469254|13657645|1912|BX|ADW7525BB|1993-10-18|SUMMA THEOLOGICA OF ST THOMAS AQUINAS|4|a|001749 .T41  V.000003|NEVER|B
ONEIL THOMAS|PN1992.55 .O54 1992|3|325198|LC|2|1900-01-01|1992|MARC|NEVER|2000-11-05|NORMAL|eng|2004-10-25|B-WELLS|353395|25094632|1992|PN|ADA3475BB|1992-11-04|EMMYS STAR WARS SHOWDOWNS AND THE SUPREME TEST OF TVS BEST|0|a|001992.55 .O54  1992|NEVER|P
CRUZ VICTOR HERNANDEZ 001949|PS3553.R8 M3|2|324009|LC|1|1900-01-01|[1973]|MARC|NEVER|2000-11-05|NORMAL|eng|2005-01-19|B-WELLS|352137|495145|1973|PS|ADA0961BB|1992-10-30|MAINLAND POEMS|5|a|003553 .R8  M3|NEVER|P
WERICH JAN 001905 001980|PG5038.W489 V74 1991|2|267671|LC|1|1900-01-01|1991|MARC|NEVER|2000-11-05|NORMAL|cze|2009-06-08|B-WELLS|291111|26907467|1991|PG|ACN6456BB|1992-05-07|V?ECHNO JE JINAK|1|a|005038 .W489  V74  1991|NEVER|P
null|ML120.S7 L5 1982|2|118800|LC|1|1900-01-01|1982|MARC|NEVER|2000-11-05|NORMAL|spa|2011-02-24|B-MUSIC|124706|10792063|1982|ML|ABG1253BM|1991-02-12|LIBROS DE MUSICA|2|a|000120 .S7  L5  1982|NEVER|M
ECKLE BERTRAM|MT130.S3 E25|2|186859|LC|1|1900-01-01|1988|MARC|NEVER|2000-11-05|NORMAL|ger|2011-04-26|B-MUSIC|202003|19616835|1988|MT|ABX0998BM|1991-08-30|STUDIEN ZU FRANZ SCHUBERTS ORCHESTERSATZ DAS OBLIGATE ACCOMPAGNEMENT IN DEN SINFONIEN|1|a|000130 .S3  E25|NEVER|M
null|DS135.P6 G34 no.10 1987|2|324281|LC|1|1900-01-01|null|SERI|NEVER|2000-11-05|PERIOD|heb|2014-11-11|B-WELLS|11305332|1798530|1973|DS|ADA1624BB|1992-11-02|GALED|0|a|000135 .P6  G34  NO.000010 001987|NEVER|D
TCHEREPNIN ALEXANDER 001899 001977 DIVERTIMENTO ORCHESTRA OP 000090|M1003 .C52 op. 90|2|404162|LC|1|1900-01-01|[1966]|MUSIC|NEVER|2000-11-05|NORMAL|N/A|2015-02-04|B-MUSIC|437272|9630314|1966|M|ADR4551BM|1993-07-08|DIVERTIMENTO OP 000090|2|c|001003 .C52  OP. 90|NEVER|M
null|KF475.Z9 R54 1992|2|237109|LC|1|1992-05-13|1992|MARC|Inactive|2000-11-05|NORMAL|eng|1992-05-13|B-LAW|258023|25183058|1992|KF|ACH1760BW|1992-02-25|RIGHTS OF THE HOMELESS|1|a|000475 .Z9  R54  1992|Inactive|K
IOANID ION 001926|HV9772.5.I56 A3 1991 v.5|6|273037|LC|1|2001-02-14|1991-|MARC|Inactive|2000-11-05|NORMAL|rum|2001-02-19|B-ALF|296812|25875369|1991|HV|ACP6601BB|1992-05-26|INCHISOAREA NOASTR? CEA DE TOATE ZILELE|2|a|009772.5 .I56  A3  1991  V.000005|Inactive|H
PROTHEROE NANCY|LC3719 .P76 1991|2|202497|LC|1|2001-04-13|c1991.|MARC|Inactive|2000-11-05|NORMAL|eng|2001-05-04|B-EDUC|219980|24569565|1991|LC|ACA4620BB|1991-10-26|CULTURALLY SENSITIVE INSTRUCTION AND STUDENT LEARNING|16|a|003719 .P76  1991|Inactive|L
null|PE1701 .A5 no.76|2|248830|LC|1|2002-01-28|c1992.|MARC|Inactive|2000-11-05|NORMAL|eng|2002-05-25|B-WELLS|270791|22906547|1992|PE|ACK2346BB|1992-03-24|LEGAL AND ETHICAL ISSUES IN SURREPTITIOUS RECORDING ESSAYS|6|a|001701 .A5  NO.000076|Inactive|P
BERLIOZ HECTOR 001803 001869 CORSAIRE|M999.B515 C82 Violin I, pt. 28|30|152533|LC|1|2002-02-08|[19--?]|MUSIC|Inactive|2000-11-05|_PEDSL|null|2001-02-11|B-MUSIC|162423|null|1900|M|ABP9076BM|1991-05-09|OVERTURE TO THE CORSAIR OP 000021|2|c|000999 .B515  C82  VIOLIN I, PT. 000028|Inactive|M
null|PE1074.5 .N48 1992|2|377604|LC|1|2002-05-23|1992|MARC|Inactive|2000-11-05|NORMAL|eng|2011-01-18|B-WELLS|409074|26403376|1992|PE|ADL5247BB|1993-04-16|NEW DIRECTIONS IN ENGLISH LANGUAGE CORPORA METHODOLOGY RESULTS SOFTWARE DEVELOPMENTS|6|a|001074.5 .N48  1992|Inactive|P
MOORE JERROLD NORTHROP|ML88.V36 M6|2|308111|LC|1|2002-12-20|1992|MARC|Inactive|2000-11-05|NORMAL|eng|2011-02-23|B-MUSIC|334699|25747287|1992|ML|ACW7397BM|1992-09-09|VAUGHAN WILLIAMS A LIFE IN PHOTOGRAPHS|7|a|000088 .V36  M6|Inactive|M
VIVALDI ANTONIO 001678 001741 INSTRUMENTAL MUSIC|M3 .V85 v.452|129|141137|LC|1|2003-02-20|1947-1972.|MUSIC|Inactive|2000-11-05|_M2M3|zxx|2014-02-26|B-MUSIC|11414915|1049708|1947|M|ABM1968BM|1991-04-09|OPERE DI ANTONIO VIVALDI|2|c|000003 .V85  V.000452|Inactive|M
null|QC753.2 .A7 1994|2|455276|LC|1|2003-06-04|c1994.|MARC|Inactive|2000-11-05|NORMAL|eng|2012-07-11|B-SWAIN|492408|29259353|1994|QC|AEA9366BB|1994-01-11|APPLIED MAGNETISM|17|a|000753.2 .A7  1994|Inactive|Q
MATSUURA KAZUHIDE 001933|PL649 .M38 1991|2|272633|LC|1|2003-08-19|1991?|MARC|Inactive|2000-11-05|NORMAL|jpn|2010-01-05|B-WELLS|296390|26862116|1991|PL|ACP5852BB|1992-05-22|GENDAI TEGAMI MAN? TO JITSUY? BUNREISH?|17|a|000649 .M38  1991|Inactive|P
null|PG2991 .R88 1990 v. 1|2|124470|LC|1|2003-12-19|1990|MARC|Inactive|2000-11-05|NORMAL|rus|2010-09-24|B-WELLS|130736|22614056|1990|PG|ABH4087BB|1991-02-27|RUSSKIE PISATELI BIOBIBLIOGRAFICHESKI? SLOVAR|7|a|002991 .R88  1990  V. 000001|Inactive|P
MENDELSSOHN BARTHOLDY FELIX 001809 001847 SOMMERNACHTSTRAUM OUVERTURE|M999.M537 S69 O9 Violin II, pt|53|247778|LC|1|2004-02-23|[19--]|MUSIC|Inactive|2000-11-05|_PEDSL|N/A|2003-03-01|B-MUSIC|269653|8864933|1900|M|ACK0505BM|1992-03-20|OUVERTURE ZU SHAKESPEARES SOMMERNACHTSTRAUM OP 000021|2|c|000999 .M537  S69  O9  VIOLIN II, PT. 000035|Inactive|M
null|N5660 .M56 1992|2|494108|LC|1|2004-06-25|1992|MARC|Inactive|2000-11-05|NORMAL|eng|2004-06-25|B-FINEA|533656|27419159|1992|N|AEJ4083BB|1994-05-11|MINOAN AND GREEK CIVILIZATION FROM THE MITSOTAKIS COLLECTION /|0|a|005660 .M56  1992|Inactive|N
VAN DYCK ANTHONY 001599 001641|ND673.D9 J2 v.1|2|500716|LC|1|2004-09-24|1966|MARC|Inactive|2000-11-05|NORMAL|eng|2004-11-22|B-FINEA|540484|915580|1966|ND|AEK5475BB|1994-06-02|VAN DYCKS ANTWERP SKETCHBOOK|6|a|000673 .D9  J2  V.000001|Inactive|N
DEBUSSY CLAUDE 001862 001918 NOCTURNES ORCHESTRA|M999.D289 N75 Violin I, pt. 30|31|247808|LC|1|2005-04-15|c1930.|MUSIC|Inactive|2000-11-05|_PEDSL|N/A|2004-04-22|B-MUSIC|269686|6365152|1930|M|ACK0562BM|1992-03-20|NOCTURNES EDITION DEFINITIVE REORCHESTREE PAR LAUTEUR|3|c|000999 .D289  N75  VIOLIN I, PT. 000030|Inactive|M
null|F1788 .C829 1992|2|479681|LC|1|2006-02-16|1992|MARC|Inactive|2000-11-05|NORMAL|eng|2006-04-01|B-WELLS|518487|25711774|1992|F|AEF8811BB|1994-03-30|CUBAN REVOLUTION INTO THE 001990S CUBAN PERSPECTIVES|17|a|001788 .C829  1992|Inactive|F
null|Z6465.M6 A67 1991|3|353905|LC|1|2006-12-14|1991|MARC|Inactive|2000-11-05|NORMAL|spa|2007-01-04|B-ALF|8660312|26590988|1991|Z|ADG1360BB|1993-02-12|ARCHIVO HISTORICO DIPLOMATICO MEXICANO CATALOGO GENERAL DE PUBLICACIONES 001923 001991|3|a|006465 .M6  A67  1991|Inactive|Z
BEETHOVEN LUDWIG VAN 001770 001827 MASSES OP 000086 C MAJOR VOCAL SCORE|M998.B414 M2 c.8|8|385555|LC|1|2007-04-19|[19--]|MUSIC|Inactive|2000-11-05|_PEDSL|lat|2007-04-24|B-MUSIC|417381|9810832|1900|M|ADM9829BM|1993-05-10|MASS IN C MAJOR OPUS 000086 001807|13|c|000998 .B414  M2  C.000008|Inactive|M
HAYDN JOSEPH 001732 001809 SYMPHONIES H I 000099 EB MAJOR|M999.H415 S9 M.  99 Violin II|27|186065|LC|1|2008-04-22|[19--?]|MUSIC|Inactive|2000-11-05|_PEDSL|N/A|2008-05-01|B-MUSIC|201029|16272142|1900|M|ABW9332BM|1991-08-27|SYMPHONY NO 000099 IN E FLAT MAJOR|1|c|000999 .H415  S9  M.  99  VIOLIN II PT.000022|Inactive|M
MOLOTOVI-RIBBENTROPI PAKTIST BAASIDE|DK502.7 .M6517 1990|3|230887|LC|1|2008-11-17|1990|MARC|Inactive|2000-11-05|NORMAL|rus|2009-01-16|B-ALF|12167714|23268824|1990|DK|ACG0618BB|1992-02-10|OT PAKTA MOLOTOVA RIBBENTROPA DO DOGOVORA O BAZAKH DOKUMENTY I MATERIALY|0|a|000502.7 .M6517  1990|Inactive|D
GOOSEN JEANNE|PT6592.17 .O65 O5 1990|2|306217|LC|1|2008-12-05|1990|MARC|Inactive|2000-11-05|NORMAL|afr|2009-02-06|B-WELLS|332640|24429245|1990|PT|ACW3642BB|1992-09-02|ONS IS NIE ALMAL SO NIE|2|a|006592.17 .O65  O5  1990|Inactive|P
URMAW? SIR?J AL D?N MA?M?D IBN AB? B|KBL .R393 U733 1988 v.2|4|466427|LC|1|2009-01-09|1988|MARC|Inactive|2000-11-05|NORMAL|ara|2009-03-11|B-ALF|15240002|19559297|1988|KB|AED2852BB|1994-02-17|TA???L MIN AL MA???L|2|a|L .R393  U733  1988  V.000002|Inactive|K
HOWELLS HERBERT 001892 001983 CAROL ANTHEMS SPOTLESS ROSE|M998.H859 S6 c. 52|46|278620|LC|1|2009-02-16|c1919.|MUSIC|Inactive|2000-11-05|_PEDSL|eng|2009-02-19|B-MUSIC|302769|20018909|1919|M|ACQ7058BM|1992-06-08|SPOTLESS ROSE CAROL ANTHEM FOR USE AT CHRISTMASTIDE WORDS OF XIV CENTURY ORIGIN|5|c|000998 .H859  S6  C. 000052|Inactive|M
null|HX656.O5 O58 v.1-5 1866-1868|2|424173|LC|1|2009-02-24|1866-1867.|SERI|Inactive|2000-11-05|PERIOD|eng|2012-12-20|B-WELLS|459148|12192568|1866|HX|ADU9608BB|1993-09-13|DAILY JOURNAL OF ONEIDA COMMUNITY|6|a|000656 .O5  O58  V.000001-000005 001866-001868|Inactive|H
OSUNA GARCIA FRANCISCO|PC4335 .O88 1991|2|436938|LC|1|2009-03-23|c1991.|MARC|Inactive|2000-11-05|NORMAL|spa|2014-10-02|B-WELLS|472918|26753968|1991|PC|ADX4442BB|1993-10-29|FUNCION SEMANTICA Y FUNCION SINTACTICA DE LAS PREPOSICIONES|4|a|004335 .O88  1991|Inactive|P
BRACKETT JOHN K|HV9960.I82 F563 1992|2|307096|LC|1|2009-05-04|1992|MARC|Inactive|2000-11-05|NORMAL|eng|2009-05-28|B-LAW|333591|23732490|1992|HV|ACW5519BW|1992-09-07|CRIMINAL JUSTICE AND CRIME IN LATE RENAISSANCE FLORENCE 001537 001609|2|a|009960 .I82  F563  1992|Inactive|H
AVITABILE GUNHILD|NE1321.8 .F713 1991|2|283249|LC|1|2009-09-12|[1991]|MARC|Inactive|2000-11-05|NORMAL|eng|2009-10-01|B-FINEA|307793|25103951|1991|NE|ACR6368BB|1992-06-19|EARLY MASTERS UKIYO E PRINTS AND PAINTINGS FROM 001680 TO 001750|16|a|001321.8 .F713  1991|Inactive|N
null|P305 .T385 1991|2|462626|LC|1|2009-09-29|c1991.|MARC|Inactive|2000-11-05|NORMAL|fre|2009-10-31|B-WELLS|500207|25876155|1991|P|AEC4582BB|1994-02-07|TERMINOLOGIE ET ENSEIGNEMENT DES LANGUES ACTES DU COLLOQUE INTERNATIONAL|1|a|000305 .T385  1991|Inactive|P
MATVIISHYN V H|PG3827 .M38 1991|2|383389|LC|1|2009-11-08|1991|MARC|Inactive|2000-11-05|NORMAL|ukr|2015-09-05|B-WELLS|415148|26983743|1991|PG|ADM6006BB|1993-05-03|UKRAINSKO ANHLI?SKY? ROZMOVNYK|1|a|003827 .M38  1991|Inactive|P
GORZA?SKI JERZY ZBIGNIEW|PG7166.O76 Z26 1989|2|238950|LC|1|2009-11-18|1989|MARC|Inactive|2000-11-05|NORMAL|pol|2010-01-24|B-WELLS|260043|22287649|1989|PG|ACH4739BB|1992-03-02|Z ?YCIA WIERSZY WYBOR UTWOROW Z LAT 001963 001985|2|a|007166 .O76  Z26  1989|Inactive|P
NAKONIECZNY RYSZARD|PG7173.A5 W97 1988|2|390367|LC|1|2009-11-23|c1988.|MARC|Inactive|2000-11-05|NORMAL|pol|2010-01-23|B-WELLS|422485|28036916|1988|PG|ADN9331BB|1993-05-24|WYSOKA GOR?CZKA|2|a|007173 .A5  W97  1988|Inactive|P
PU?REVDORZH D|PL419.P87 K55 1988|2|411473|LC|1|2009-11-24|1989|MARC|Inactive|2000-11-05|NORMAL|mon|2009-12-26|B-WELLS|445182|30916715|1989|PL|ADS7228BB|1993-07-31|KHIALAR KHATAN DOMOG NAIRAGLAL|1|a|000419 .P87  K55  1988|Inactive|P
CONRAD JOSEPH 001857 001924|PR6005.O4 U5 1928b|2|114980|LC|1|2009-11-27|1928|MARC|Inactive|2000-11-05|NORMAL|eng|2015-09-02|B-WELLS|120745|4375309|1928|PR|ABF3009BB|1991-02-02|UNDER WESTERN EYES A NOVEL|9|a|006005 .O4  U5  1928B|Inactive|P
NGOY ILUNGA|HD9348.Z28 N46 1987|2|295515|LC|1|2010-02-10|[1987]|MARC|Inactive|2000-11-05|NORMAL|fre|2010-03-29|B-WELLS|321004|25875987|1987|HD|ACU0415BB|1992-07-28|INVESTISSEMENTS DANS LES ENTREPRISES MANUFACTURIERES AU ZAIRE CAS DE C I B S B K|0|a|009348 .Z28  N46  1987|Inactive|H
PRAETORIUS MICHAEL 001571 001621 WORKS 001928|M3 .P89 v.2|17|141104|LC|1|2010-03-09|1928-1960.|MUSIC|Inactive|2000-11-05|_M2M3|ger|2015-09-13|B-MUSIC|149327|3577784|1928|M|ABM1906BM|1991-04-09|GESAMTAUSGABE DER MUSIKALISCHEN WERKE|7|c|000003 .P89  V.000002|Inactive|M
GELLNER ERNEST|JC311 .G3512 1993|3|407972|LC|1|2010-03-17|1993|MARC|Inactive|2000-11-05|NORMAL|cze|2010-05-10|B-ALF|9393519|29324264|1993|JC|ADS1337BB|1993-07-21|NARODY A NACIONALISMUS|1|a|000311 .G3512  1993|Inactive|J
null|PN101 .W37 v.5,no.4 1994|3|362957|LC|1|2010-03-18|1992-|SERI|Inactive|2000-11-05|PERIOD|eng|2010-05-07|B-WELLS|11995916|27954593|1992|PN|ADH8043BB|1993-03-09|WASI|0|a|000101 .W37  V.000005,NO.000004 001994|Inactive|P
null|PJ2533 .W666 1992|3|468143|LC|1|2010-03-30|1992|MARC|Inactive|2000-11-05|NORMAL|mul|2010-05-01|B-WELLS|506189|26542449|1992|PJ|AED6199BB|1994-02-23|WORD LIST GEOGRAPHY ENGLISH SOMALI ERAYBIXINTA JUQRAAFI SOOMAALI INGIRIIS|1|a|002533 .W666  1992|Inactive|P
UYSAL SERMET SAMI|PL127 .U98 1984 v. 1|2|134196|LC|1|2010-04-12|1984|MARC|Inactive|2000-11-05|NORMAL|tur|2015-10-19|B-WELLS|141283|20978615|1984|PL|ABK6443BB|1991-03-23|YABANCILARA TURKCE DERSLERI KONU?MA OKUMA YAZMA VE DILBILGISI|8|a|000127 .U98  1984  V. 000001|Inactive|P
BERGER DAN 001941|TP557 .B47 1991|3|350061|LC|1|2010-05-10|c1991.|MARC|Inactive|2000-11-05|NORMAL|eng|2010-06-15|B-ALF|379987|24279894|1991|TP|ADF3495BB|1993-02-02|BEYOND THE GRAPES AN INSIDE LOOK AT NAPA VALLEY|5|a|000557 .B47  1991|Inactive|T
null|RA395.A3 H42 v.5 no.1-26 1997|15|398368|LC|1|2010-06-17|c1993-|SERIAL|Inactive|2000-11-05|NORMAL|eng|2010-07-29|B-LAW|431010|27448376|1993|RA|ADQ4070BW|1993-06-17|BNAS HEALTH CARE POLICY REPORT|0|a|000395 .A3  H42  V.000005 NO.000001-000026 0019|Inactive|R
null|DK1 .O93 no.11 1997|6|483607|LC|1|2010-10-07|-2012|SERI|Inactive|2000-11-05|PERIOD|rus|2010-11-13|B-WELLS|11974111|28526941|1990|DK|AEG5789BB|1994-04-12|OTECHESTVO|0|a|000001 .O93   NO.000011 001997|Inactive|D
DESSER DAVID|PN1998.2 .D47 1993|3|391130|LC|1|2011-01-07|c1993.|MARC|Inactive|2000-11-05|NORMAL|eng|2011-05-07|B-ALF|423292|27010453|1993|PN|ADP0614BB|1993-05-25|AMERICAN JEWISH FILMMAKERS TRADITIONS AND TRENDS|8|a|001998.2 .D47  1993|Inactive|P
NUWAYR? A?MAD IBN ABD AL WAHH?B 0012|AE2 .A28 v.33|57|354134|LC|1|2011-01-16|1923-|MARC|Inactive|2000-11-05|NORMAL|ara|2011-01-19|B-ALF|384415|10885527|1923|AE|ADG1763BB|1993-02-15|NIH?YAT AL ARAB F? FUN?N AL ADAB|3|a|000002 .A28  V.000033|Inactive|A
null|TD171.7 .A16 1990|2|110968|LC|1|2011-02-21|c1990.|MARC|Inactive|2000-11-05|NORMAL|eng|2011-03-06|B-EDUC|116629|21406254|1990|TD|ABE3758BB|1991-01-23|000050 SIMPLE THINGS KIDS CAN DO TO SAVE THE EARTH|33|a|000171.7 .A16  1990|Inactive|T
null|QD1 .C583 v.14 1950-1954|16|445595|LC|1|2011-03-30|null|SERI|Inactive|2000-11-05|PERIOD|ger|2011-05-02|B-ALF|482186|10488873|1954|QD|ADZ1837BB|1993-12-02|CHEMISCHES ZENTRALBLATT SONDERBAND|0|a|000001 .C583  V.000014 001950-001954|Inactive|Q
ASSOCIAC?O BRASILEIRA DE QUIMICA|QD1 .A84 v.6 1947|4|444530|LC|1|2011-03-31|null|SERI|Inactive|2000-11-05|PERIOD|por|2011-05-10|B-ALF|481050|6018524|1942|QD|ADY9298BB|1993-11-27|ANAIS|0|a|000001 .A84  V.000006 001947|Inactive|Q
GERMANY WEST BUNDESMINISTERIUM FUR GESAMTDEUTSCHE FRAGEN|DD261 .G373|2|502353|LC|1|2011-08-25|1969|MARC|Inactive|2000-11-05|NORMAL|eng|2011-11-07|B-WELLS|542162|786733|1969|DD|AEK8312BB|1994-06-07|A BIS Z EIN TASCHEN UND NACHSCHLAGEBUCH UBER DEN ANDEREN TEIL DEUTSCHLANDS|0|a|000261 .G373|Inactive|D
LOO CHALSA M|F869.S36 C475 1991|2|280191|LC|1|2013-04-02|1991|MARC|Inactive|2000-11-05|NORMAL|eng|2013-04-05|B-WELLS|304510|24173702|1991|F|ACR0197BB|1992-06-12|CHINATOWN MOST TIME HARD TIME|19|a|000869 .S36  C475  1991|Inactive|F
FRANCK CESAR 001822 001890 PIECES ORGAN 001862|M7.F82 S4 v.1|2|96221|LC|1|2013-12-12|1990|MUSIC|Inactive|2000-11-05|NORMAL|zxx|2015-06-02|B-MUSIC|102082|23100965|1990|M|ABB6295BM|1990-12-13|SIX PIECES POUR GRAND ORGUE|71|c|000007 .F82  S4  V.000001|Inactive|M
